DR_NO,Date Rptd,DATE OCC,TIME OCC,newdate,formatted_newdate,serialdate,day,month,year,weekday,time_text,time_serial,time,time,date_time,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201805847,2/3/20 0:00,1/31/20 0:00,2200,02/03/2020,02/03/2020,43864,3,2,2020,Fri,0.916666667,22:00,10:00 PM,10:00 PM,02/03/2020 0.916666666666667,18,Southeast,1803,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 0411 0913,35,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,236,,,,200 E  87TH                         PL,,33.9581,-118.2717
200705560,2/2/20 0:00,2/2/20 0:00,2330,02/02/2020,02/02/2020,43863,2,2,2020,Wed,0.979166667,23:30,11:30 PM,11:30 PM,02/02/2020 0.979166666666667,7,Wilshire,702,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0401 2000 1814,44,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,800 N  FULLER                       AV,,34.0853,-118.3498
202006498,2/21/20 0:00,2/21/20 0:00,300,02/21/2020,02/21/2020,43882,21,2,2020,Sun,0.125,03:00,3:00 AM,3:00 AM,02/21/2020 0.125,20,Olympic,2022,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0446 0416 1609 2000 0432 0305 1813 2002 1243,33,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,500 S  GRAMERCY                     PL,,34.0653,-118.3128
201306033,2/5/20 0:00,2/5/20 0:00,630,02/05/2020,02/05/2020,43866,5,2,2020,Sun,0.270833333,06:30,6:30 AM,6:30 AM,02/05/2020 0.270833333333333,13,Newton,1324,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0448 0408 1309 1821 1243,43,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1300 E  22ND                         ST,,34.0216,-118.2531
200905766,2/9/20 0:00,2/9/20 0:00,330,02/09/2020,02/09/2020,43870,9,2,2020,Fri,0.145833333,03:30,3:30 AM,3:30 AM,02/09/2020 0.145833333333333,9,Van Nuys,911,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0334 0421 0446 0447 1813 0913 1414 0416 2000,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,761,930,,15400    VANOWEN                      ST,,34.1939,-118.4684
200405804,2/16/20 0:00,2/16/20 0:00,1345,02/16/2020,02/16/2020,43877,16,2,2020,Thu,0.572916667,13:45,1:45 PM,1:45 PM,02/16/2020 0.572916666666667,4,Hollenbeck,449,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1243 1814 0400 1309 0411,34,M,H,504,OTHER RESIDENCE,204,FOLDING KNIFE,IC,Invest Cont,236,,,,1200 N  EVERGREEN                    AV,,34.053,-118.1952
201806130,2/7/20 0:00,2/7/20 0:00,1620,02/07/2020,02/07/2020,43868,7,2,2020,Sun,0.680555556,16:20,4:20 PM,4:20 PM,02/07/2020 0.680555555555555,18,Southeast,1803,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0906 2000 1307 1814 0913 2038 0447 1309 1310,27,F,B,101,STREET,306,ROCK/THROWN OBJECT,IC,Invest Cont,236,,,,200 E  87TH                         PL,,33.9581,-118.2717
201807542,2/27/20 0:00,2/27/20 0:00,1050,02/27/2020,02/27/2020,43888,27,2,2020,Thu,0.451388889,10:50,10:50 AM,10:50 AM,02/27/2020 0.451388888888889,18,Southeast,1871,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0431 0913,20,M,B,203,OTHER BUSINESS,512,MACE/PEPPER SPRAY,IC,Invest Cont,236,,,,14000 S  VERMONT                      AV,,33.9048,-118.2916
201806694,2/16/20 0:00,2/16/20 0:00,830,02/16/2020,02/16/2020,43877,16,2,2020,Tue,0.354166667,08:30,8:30 AM,8:30 AM,02/16/2020 0.354166666666667,18,Southeast,1834,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1309 1816 0377 2000 0913 1814 0400 0421 0422,25,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,800 E  107TH                        ST,,33.9393,-118.2608
201806049,2/6/20 0:00,2/5/20 0:00,2200,02/06/2020,02/06/2020,43867,6,2,2020,Sun,0.916666667,22:00,10:00 PM,10:00 PM,02/06/2020 0.916666666666667,18,Southeast,1801,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0371 1814 0344 0419 0302 0421 0906 1805 0417 0913,46,F,B,101,STREET,104,SHOTGUN,IC,Invest Cont,236,,,,90TH                         ST,HOOVER                       AV,33.9551,-118.2869
201406486,2/11/20 0:00,2/11/20 0:00,930,02/11/2020,02/11/2020,43872,11,2,2020,Thu,0.395833333,09:30,9:30 AM,9:30 AM,02/11/2020 0.395833333333333,14,Pacific,1458,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 2000 0400 0416 0913,25,M,W,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,236,,,,4300    MCLAUGHLIN                   AV,,33.9988,-118.4153
201906658,2/23/20 0:00,2/23/20 0:00,2245,02/23/2020,02/23/2020,43884,23,2,2020,Sun,0.947916667,22:45,10:45 PM,10:45 PM,02/23/2020 0.947916666666667,19,Mission,1966,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0416 1202,68,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",212,BOTTLE,AO,Adult Other,236,,,,9200    WAKEFIELD                    AV,,34.2376,-118.4481
201505870,2/6/20 0:00,2/6/20 0:00,1800,02/06/2020,02/06/2020,43867,6,2,2020,Sun,0.75,18:00,6:00 PM,6:00 PM,02/06/2020 0.75,15,N Hollywood,1539,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0400 0416 1402 2004 0913,42,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,5600    CAHUENGA                     BL,,34.1722,-118.3615
200506275,2/23/20 0:00,2/22/20 0:00,2320,02/23/2020,02/23/2020,43884,23,2,2020,Sun,0.972222222,23:20,11:20 PM,11:20 PM,02/23/2020 0.972222222222222,5,Harbor,558,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0447 0913 0334 0408 0419 0421 0429 0448 1814 2000,54,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,236,,,,400 W  SANTA CRUZ                   ST,,33.7442,-118.2857
201810521,5/3/20 0:00,5/3/20 0:00,100,05/03/2020,05/03/2020,43954,3,5,2020,Sat,0.041666667,01:00,1:00 AM,1:00 AM,05/03/2020 0.0416666666666667,18,Southeast,1802,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0906 0913 1814 0416 2024 2000,21,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,8600 S  FIGUEROA                     ST,,33.9601,-118.2827
201405893,2/2/20 0:00,2/2/20 0:00,1000,02/02/2020,02/02/2020,43863,2,2,2020,Sun,0.416666667,10:00,10:00 AM,10:00 AM,02/02/2020 0.416666666666667,14,Pacific,1412,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0400 0444 0408,36,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,00    DUDLEY                       AV,,33.9947,-118.4788
200308159,3/7/20 0:00,3/7/20 0:00,1930,03/07/2020,03/07/2020,43897,7,3,2020,Sat,0.8125,19:30,7:30 PM,7:30 PM,03/07/2020 0.8125,3,Southwest,312,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 1821 0416 0446,24,F,H,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,MANSFIELD                    AV,WESTHAVEN                    ST,34.0291,-118.3535
201206781,2/9/20 0:00,2/9/20 0:00,630,02/09/2020,02/09/2020,43870,9,2,2020,Fri,0.270833333,06:30,6:30 AM,6:30 AM,02/09/2020 0.270833333333333,12,77th Street,1263,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0913 0416 0408 0401 0448,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,8400 S  WESTERN                      AV,,33.9627,-118.309
201709989,6/13/20 0:00,6/13/20 0:00,430,06/13/2020,06/13/2020,43995,13,6,2020,Mon,0.1875,04:30,4:30 AM,4:30 AM,06/13/2020 0.1875,17,Devonshire,1794,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2002 0913 0361 0447,18,M,H,501,SINGLE FAMILY DWELLING,212,BOTTLE,IC,Invest Cont,236,,,,18100    ROSCOE                       BL,,34.2251,-118.5372
201207203,2/14/20 0:00,2/14/20 0:00,1930,02/14/2020,02/14/2020,43875,14,2,2020,Sat,0.8125,19:30,7:30 PM,7:30 PM,02/14/2020 0.8125,12,77th Street,1263,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0444 0448 0344 1813 2000 1300,30,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1700 W  82ND                         ST,,33.9646,-118.3068
201705003,1/27/20 0:00,1/26/20 0:00,2350,01/27/2020,01/27/2020,43857,27,1,2020,Thu,0.993055556,23:50,11:50 PM,11:50 PM,01/27/2020 0.993055555555555,17,Devonshire,1785,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0447 1402 1814 0421 0445 2001 2000 0913,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",311,HAMMER,AO,Adult Other,236,998,,,18400    DEARBORN                     ST,,34.2373,-118.5338
201005720,2/8/20 0:00,2/8/20 0:00,2140,02/08/2020,02/08/2020,43869,8,2,2020,Sat,0.902777778,21:40,9:40 PM,9:40 PM,02/08/2020 0.902777777777778,10,West Valley,1024,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1309 0416 0408 0354 2038 1814 0913 1310 0319,45,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,6800    BAIRD                        AV,,34.1939,-118.5373
200306603,2/13/20 0:00,2/13/20 0:00,1600,02/13/2020,02/13/2020,43874,13,2,2020,Tue,0.666666667,16:00,4:00 PM,4:00 PM,02/13/2020 0.666666666666667,3,Southwest,308,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0334 0445 1813 2004 0913,36,F,H,101,STREET,219,SCREWDRIVER,IC,Invest Cont,236,,,,21ST                         ST,OAK                          ST,34.0347,-118.2792
201807071,2/22/20 0:00,2/22/20 0:00,2330,02/22/2020,02/22/2020,43883,22,2,2020,Fri,0.979166667,23:30,11:30 PM,11:30 PM,02/22/2020 0.979166666666667,18,Southeast,1822,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0400 0416 0446 0419 0448 2004,23,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,400 W  95TH                         ST,,33.9501,-118.2804
202006992,3/3/20 0:00,3/1/20 0:00,300,03/03/2020,03/03/2020,43893,3,3,2020,Sun,0.125,03:00,3:00 AM,3:00 AM,03/03/2020 0.125,20,Olympic,2074,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 0334 0913 2002 0446 0432 0445 1813 1243,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205,KITCHEN KNIFE,AO,Adult Other,236,,,,2700 W  15TH                         ST,,34.0455,-118.3003
201306930,2/21/20 0:00,2/21/20 0:00,2150,02/21/2020,02/21/2020,43882,21,2,2020,Wed,0.909722222,21:50,9:50 PM,9:50 PM,02/21/2020 0.909722222222222,13,Newton,1372,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 2004 0913,37,F,B,123,PARKING UNDERGROUND/BUILDING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,100 E  54TH                         ST,,33.9934,-118.2739
201306670,2/16/20 0:00,2/16/20 0:00,30,02/16/2020,02/16/2020,43877,16,2,2020,Fri,0.020833333,00:30,12:30 AM,12:30 AM,02/16/2020 0.0208333333333333,13,Newton,1326,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1821 1243 0448 0408 0913,34,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1400 E  25TH                         ST,,34.0169,-118.2484
201806820,2/19/20 0:00,2/19/20 0:00,100,02/19/2020,02/19/2020,43880,19,2,2020,Fri,0.041666667,01:00,1:00 AM,1:00 AM,02/19/2020 0.0416666666666667,18,Southeast,1824,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 1813 0448 0445 0431 0913,43,M,H,101,STREET,308,STICK,AO,Adult Other,236,,,,WADSWORTH,98TH,33.9475,-118.2586
200208006,3/20/20 0:00,3/20/20 0:00,1325,03/20/2020,03/20/2020,43910,20,3,2020,Sun,0.559027778,13:25,1:25 PM,1:25 PM,03/20/2020 0.559027777777778,2,Rampart,237,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0416 0408 2000 0913,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,200    LUCAS                        AV,,34.0609,-118.26
201604382,1/10/20 0:00,1/8/20 0:00,1530,01/10/2020,01/10/2020,43840,10,1,2020,Wed,0.645833333,15:30,3:30 PM,3:30 PM,01/10/2020 0.645833333333333,16,Foothill,1667,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0443 0913,46,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,236,,,,9300    SUNLAND PARK                 DR,,34.2388,-118.3657
201106093,2/16/20 0:00,2/16/20 0:00,1145,02/16/2020,02/16/2020,43877,16,2,2020,Sat,0.489583333,11:45,11:45 AM,11:45 AM,02/16/2020 0.489583333333333,11,Northeast,1141,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 0416 0400,37,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,1900 N  KENMORE                      AV,,34.1054,-118.2973
200704042,1/1/20 0:00,1/1/20 0:00,200,01/01/2020,01/01/2020,43831,1,1,2020,Wed,0.083333333,02:00,2:00 AM,2:00 AM,01/01/2020 0.0833333333333333,7,Wilshire,737,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0444 0334 1414 0913,21,F,W,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,236,,,,5200    WILSHIRE                     BL,,34.0622,-118.3429
200307041,2/15/20 0:00,2/15/20 0:00,1,02/15/2020,02/15/2020,43876,15,2,2020,Tue,0.000694444,00:01,12:01 AM,12:01 AM,02/15/2020 0.000694444444444444,3,Southwest,361,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 0421,40,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,5000    AUGUST                       ST,,34.0173,-118.3536
201806822,2/19/20 0:00,2/19/20 0:00,100,02/19/2020,02/19/2020,43880,19,2,2020,Wed,0.041666667,01:00,1:00 AM,1:00 AM,02/19/2020 0.0416666666666667,18,Southeast,1824,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1813 2000 1814 0416 0448 0445 0431 0913,45,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,WADSWORTH,98TH,33.9475,-118.2586
200400620,2/18/20 0:00,2/18/20 0:00,1230,02/18/2020,02/18/2020,43879,18,2,2020,Mon,0.520833333,12:30,12:30 PM,12:30 PM,02/18/2020 0.520833333333333,4,Hollenbeck,455,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0408 0444 0416 1813 1243 1300,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,600    BREED                        ST,,34.0512,-118.2066
201604896,1/22/20 0:00,1/22/20 0:00,900,01/22/2020,01/22/2020,43852,22,1,2020,Sat,0.375,09:00,9:00 AM,9:00 AM,01/22/2020 0.375,16,Foothill,1611,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 0913 0417 0447,45,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,PAXTON,BRADLEY,34.279,-118.4264
201200544,2/10/20 0:00,2/10/20 0:00,2130,02/10/2020,02/10/2020,43871,10,2,2020,Sat,0.895833333,21:30,9:30 PM,9:30 PM,02/10/2020 0.895833333333333,12,77th Street,1243,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0913 0356 2004 0443 0334 0340 2038,29,F,B,102,SIDEWALK,212,BOTTLE,AA,Adult Arrest,236,,,,69TH                         ST,WESTERN                      AV,33.977,-118.309
201306971,2/22/20 0:00,2/22/20 0:00,1400,02/22/2020,02/22/2020,43883,22,2,2020,Wed,0.583333333,14:00,2:00 PM,2:00 PM,02/22/2020 0.583333333333333,13,Newton,1363,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0416,36,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,51ST                         ST,CENTRAL                      AV,33.9967,-118.2565
200306319,2/8/20 0:00,2/8/20 0:00,1400,02/08/2020,02/08/2020,43869,8,2,2020,Sun,0.583333333,14:00,2:00 PM,2:00 PM,02/08/2020 0.583333333333333,3,Southwest,308,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1251 0408 0448 1243 1813 1814 2000,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,1000 W  23RD                         ST,,34.0342,-118.2816
201604888,1/22/20 0:00,1/22/20 0:00,930,01/22/2020,01/22/2020,43852,22,1,2020,Thu,0.395833333,09:30,9:30 AM,9:30 AM,01/22/2020 0.395833333333333,16,Foothill,1605,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1402 0360 1814 1243 0416 0321 2004,45,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,998,,,11800    JOUETT                       ST,,34.2848,-118.3906
201806676,2/16/20 0:00,2/16/20 0:00,1830,02/16/2020,02/16/2020,43877,16,2,2020,Fri,0.770833333,18:30,6:30 PM,6:30 PM,02/16/2020 0.770833333333333,18,Southeast,1849,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 1243 0447 0416,24,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,1900 E  113TH                        ST,,33.9325,-118.239
200505829,2/13/20 0:00,2/13/20 0:00,330,02/13/2020,02/13/2020,43874,13,2,2020,Sat,0.145833333,03:30,3:30 AM,3:30 AM,02/13/2020 0.145833333333333,5,Harbor,532,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0344 0408 0416 0429 0448 1814 2000,18,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1300    RONAN                        AV,,33.7886,-118.2728
200109058,3/13/20 0:00,3/13/20 0:00,1,03/13/2020,03/13/2020,43903,13,3,2020,Sat,0.000694444,00:01,12:01 AM,12:01 AM,03/13/2020 0.000694444444444444,1,Central,182,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 0913 0408 1814 2001 2002 0448 0444,31,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1200 S  GRAND                        AV,,34.0402,-118.2633
200506884,3/7/20 0:00,3/5/20 0:00,1900,03/07/2020,03/07/2020,43897,7,3,2020,Fri,0.791666667,19:00,7:00 PM,7:00 PM,03/07/2020 0.791666666666667,5,Harbor,551,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0432 0913 1243 1813 2000 2003,30,F,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,1100    CRESTWOOD                    ST,,33.7495,-118.3011
201207659,2/22/20 0:00,2/22/20 0:00,1410,02/22/2020,02/22/2020,43883,22,2,2020,Mon,0.590277778,14:10,2:10 PM,2:10 PM,02/22/2020 0.590277777777778,12,77th Street,1268,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0913 0400 0408 0416 0305 0338 0429,23,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,100 W  80TH                         ST,,33.9669,-118.2739
201907605,3/13/20 0:00,3/13/20 0:00,1750,03/13/2020,03/13/2020,43903,13,3,2020,Sat,0.743055556,17:50,5:50 PM,5:50 PM,03/13/2020 0.743055555555555,19,Mission,1918,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0429 0913 2000 0416 2004 1218,42,F,H,101,STREET,212,BOTTLE,IC,Invest Cont,236,,,,13500    FOOTHILL                     BL,,34.3052,-118.4277
201409349,4/6/20 0:00,4/6/20 0:00,1900,04/06/2020,04/06/2020,43927,6,4,2020,Thu,0.791666667,19:00,7:00 PM,7:00 PM,04/06/2020 0.791666666666667,14,Pacific,1436,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0913 1814 2000,23,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,11200    CHARNOCK                     RD,,34.0155,-118.4216
201806628,2/15/20 0:00,2/13/20 0:00,1800,02/15/2020,02/15/2020,43876,15,2,2020,Mon,0.75,18:00,6:00 PM,6:00 PM,02/15/2020 0.75,18,Southeast,1849,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 1243 0416 0448 0305 0408,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,10900    HICKORY                      ST,,33.9365,-118.2359
200706068,2/13/20 0:00,2/13/20 0:00,1150,02/13/2020,02/13/2020,43874,13,2,2020,Sun,0.493055556,11:50,11:50 AM,11:50 AM,02/13/2020 0.493055555555556,7,Wilshire,783,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0401 1814,50,F,B,501,SINGLE FAMILY DWELLING,302,BLUNT INSTRUMENT,AA,Adult Arrest,236,,,,2300    CARMONA                      AV,,34.0364,-118.3625
200405841,2/17/20 0:00,2/17/20 0:00,1735,02/17/2020,02/17/2020,43878,17,2,2020,Wed,0.732638889,17:35,5:35 PM,5:35 PM,02/17/2020 0.732638888888889,4,Hollenbeck,456,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0416 0408 1814,19,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,2400    WABASH                       AV,,34.053,-118.2038
200404994,1/26/20 0:00,1/25/20 0:00,2330,01/26/2020,01/26/2020,43856,26,1,2020,Mon,0.979166667,23:30,11:30 PM,11:30 PM,01/26/2020 0.979166666666667,4,Hollenbeck,466,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0416 0408 1813 1243,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,300 N  SARATOGA                     ST,,34.0431,-118.2038
200405128,1/29/20 0:00,1/29/20 0:00,2230,01/29/2020,01/29/2020,43859,29,1,2020,Fri,0.9375,22:30,10:30 PM,10:30 PM,01/29/2020 0.9375,4,Hollenbeck,473,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 1243 0408 0400,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,500 S  CHICAGO                      ST,,34.04,-118.2153
202005617,2/3/20 0:00,2/3/20 0:00,1300,02/03/2020,02/03/2020,43864,3,2,2020,Fri,0.541666667,13:00,1:00 PM,1:00 PM,02/03/2020 0.541666666666667,20,Olympic,2027,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0447 1241 1821 2000 0913,50,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,236,,,,500 S  KENMORE                      AV,,34.0654,-118.2966
201209991,3/27/20 0:00,3/27/20 0:00,2130,03/27/2020,03/27/2020,43917,27,3,2020,Sat,0.895833333,21:30,9:30 PM,9:30 PM,03/27/2020 0.895833333333333,12,77th Street,1218,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 2000 0913 1813 0408 0444 0334 0421 0449 2004,45,F,B,505,MOTEL,204,FOLDING KNIFE,AO,Adult Other,236,,,,5700 S  FIGUEROA                     ST,,33.9923,-118.287
201800541,1/24/20 0:00,1/24/20 0:00,225,01/24/2020,01/24/2020,43854,24,1,2020,Thu,0.100694444,02:25,2:25 AM,2:25 AM,01/24/2020 0.100694444444444,18,Southeast,1802,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0448 2000 1813 0913 1243 1402,48,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,998,,,300 W  89TH                         ST,,33.9561,-118.2782
